vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_stake_msol,eligible_stake_vemnde,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"BrF3uiDCn4yX55kZ5wcGN6NBUdg9pksWRzaniBALJLJu","7","0","1.17.24","0.9888426678534756","1","0.9","0","0.6558048958770432","0.9722215634268221","0.9959997729523596","1","0.949342266205766","NO_BOND","false","false","false","false","false","true","0","0","836","0","0","0","0"
"5HVnkucygxhRqnVqch1vEoH36CEpb9TRJAQHW1gKwuzD","7","0","1.17.26","0.9968513335652257","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9493019818448017","NO_BOND","false","false","false","false","false","true","0","0","837","0","0","0","0"
"7uPvNKF16Cv3QJghZWp9aANGaF3GVbn6XB5RuFZcQwqv","7","0","1.17.24","0.9906745412184623","1","0.9","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.9492940512223063","NO_BOND","false","false","false","false","false","true","0","0","838","0","0","0","0"
"5vZqGaxGdjhrAVqScWxLiy67ze2PqgMzyNVJcagMvPaQ","7","0","1.17.22","0.9929879399090813","1","0.9","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.9492722204590912","NO_BOND","false","false","false","false","false","true","0","0","839","0","0","0","0"
"8Uxj5i7CHajuNBUSNHdGzTz8yvmHHk2HfHwLt5ac1wxV","7","0","1.17.26","0.9929527083106657","1","0.9","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.9492608554273442","NO_BOND","false","false","false","false","false","true","0","0","840","0","0","0","0"
"CrEA7jydDYM1kxLR3MoYXm3r7WJxmgR54MyjhF9FgbtW","7","0","1.17.26","0.9942907633160932","1","0.9","0","0.6558048958770432","0.9993329694507744","0.9613547698710807","1","0.9492530778306988","NO_BOND","false","false","false","false","false","true","0","0","841","0","0","0","0"
"8HKqT579dAjdTy86zKUs8kAaGDHXY11wDC3ohGCkLSQH","7","0","1.17.26","0.9905001597046535","1","0.9","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.9492377991210776","","false","false","false","false","false","true","0","0","842","0","0","0","0"
"8ZvTbWfA7txjkNubA9jnv8CWQtwbaZSzpf7vaDDcxMr5","7","0","1.17.25","0.984298075828408","1","0.9","0","0.8751231555000645","0.8860234198214035","0.9613547698710807","1","0.949213755104282","","false","false","false","false","false","true","0","0","843","0","0","0","0"
"CPnLQCxoH4JdoqU7oEq5dyB49KWFGUuKn9dBvyJ5Fuot","7","0","1.17.22","0.995515855062165","1","0.9","0","0.6558048958770432","0.9722215634268221","0.9783116973598712","1","0.9492125749063125","NO_BOND","false","false","false","false","false","true","0","0","844","0","0","0","0"
"4oa8ERgVuPEqre7Uao5rkvDA8ovL5D45BXYhXy7RDv7R","7","0","1.17.22","0.9887797330300772","1","0.9","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.9492065905808876","NO_BOND","false","false","false","false","false","true","0","0","845","0","0","0","0"
"FEtRZqL16RiizCa7CmZH9tsN7oNfWdKtBf6GM1ETzWR","7","0","1.17.22","0.9907292211175023","1","0.9","0","0.6558048958770432","0.9686914028968586","0.9928086987399298","1","0.9491974518251421","","false","false","false","false","false","true","0","0","846","0","0","0","0"
"EbWmbjxUrq8uifB4gCJLaxv7joYmsXL4qVpX26xYMFBh","7","0","1.17.26","0.983146198996876","1","0.9","0","0.6558048958770432","0.9968844051575183","0.9905563482941997","1","0.9491890448507161","NO_BOND","false","false","false","false","false","true","0","0","847","0","0","0","0"
"SzNm2zDpK3eJmSYR21pRaQ5b4wQ37ecds6det5YCZFP","0","0","1.17.25","0.973915130808989","1","1","1","0.6558048958770432","0.9996936338549554","0.8436135038470444","1","0.9491708392515169","NO_BOND","false","false","false","false","false","true","0","0","848","0","0","0","0"
"YWKwnuovuAw4X3VDPJDPo5DPZ4TmdxsXzLArbvqu3Ph","7","0","1.17.22","0.9881578973989796","1","0.9","0","0.6558048958770432","0.9722215634268221","0.9959997729523596","1","0.9491213725107673","NO_BOND","false","false","false","false","false","true","0","0","849","0","0","0","0"
"4ZCnzKSLNUrJnLqPGYvD2DWgZuoFrs419tEk1J1VZyNw","7","0","1.17.24","0.9166244675161318","1","0.9","0","0.9904963980266289","0.9904963980266289","0.9937208308161742","1","0.9491135480180374","NO_BOND","false","false","false","false","false","true","0.8191535099999999","0","850","0","0","0","0"
"2dCciM6aFdDXeiirHNTmkxh9Sda1DwfPfF1HVNZSrPcE","7","0","1.17.26","0.99912021108836","1","0.9","0","0.6558048958770432","0.9815893591111258","0.9613547698710807","1","0.9490938406275932","NO_BOND","false","false","false","false","false","true","0","0","851","0","0","0","0"
"5KgAGvMLZogKnDGKGgn47xY6GaTwQ3WBbGPoBxW5nDqp","7","0","1.17.22","0.9787101209830285","1","0.9","0.92","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9490916552053832","NO_BOND","false","false","false","false","false","true","0","0","852","0","0","0","0"
"H97b7WujYu1qRLdngfSWVxsXpasMoTaCfRbNx3qvu3ev","7","0","1.17.24","1","1","0.9","0.97","0.6558048958770432","0.9888251089659302","0.9073732611030152","1","0.94906081171174","NO_BOND","false","false","false","false","false","true","0","0","853","0","0","0","0"
"GZzcHTsorXLrWEevXYo51ED15NTYPLPLzgGxddYMNdn5","7","0","1.17.22","0.9883102259816349","1","0.9","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.9490551366942933","NO_BOND","false","false","false","false","false","true","0","0","854","0","0","0","0"
"2NSXuL3HH6sNgnT8v6ZBdLbs2pwTAB4RjXSyzoQVAgSj","0","0","1.17.22","0.9960609779436858","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9490470284184985","NO_BOND","false","false","false","false","false","true","0","0","855","0","0","0","0"
"MENFRm8PpkP2QwFV3iubwiqG6GyJ4LZQ7f9k8DUE9Xy","7","0","1.17.26","0.9988046443707629","1","0.9","0","0.6558048958770432","0.9815893591111258","0.9613547698710807","1","0.9489920449122392","NO_BOND","false","false","false","false","false","true","0","0","856","0","0","0","0"
"36jVWrHfpyN2RvXCkGA75qdzcBqFfMcyKbC2qg4o2gA8","7","0","1.17.24","0.9928518302880448","1","0.9","0","0.6558048958770432","0.9785766258988937","0.9783116973598712","1","0.9489682181216355","NO_BOND","false","false","false","false","false","true","0","0","857","0","0","0","0"
"mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn","0","0","1.17.21","1","1","1","0.98","0.6558048958770432","0.9722215634268221","0.8436135038470444","0.9093550208015374","0.9489560173879292","NO_BOND","false","false","false","false","false","true","0.000049274","0","858","0","0","0","0"
"AduRf23soau1sxTo1eyAoV11RyrtbyeF1fjj48jX9vYh","7","0","1.17.24","0.9957307717091808","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9489405102783357","","false","false","false","false","false","true","0","0","859","0","0","0","0"
"5TFdzjKE6LnkhQArxWjt26yVCXskPo3fUXE8F351Cfn7","7","0","1.17.24","0.9879422388237566","1","0.9","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.9489364311594939","NO_BOND","false","false","false","false","false","true","0","0","860","0","0","0","0"
"GuPnsaM3j4ojKe2KJpcaAWNmhk5n2kaJxc8ZKkowdxrw","7","0","1.17.26","0.9917728441943399","1","0.9","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.9488802540994973","NO_BOND","false","false","false","false","false","true","0","0","861","0","0","0","0"
"Dxe8x3sa43gxMbTZAi49PofqxRueC4ixuGQYfAu1snBo","7","0","1.17.26","0.9848091091432356","0.9912118245120057","0.9","0","0.6558048958770432","0.9947311331573526","0.9965201026333316","1","0.948869155346834","NO_BOND","false","false","false","false","false","true","0","0","862","0","0","0","0"
"GjZdDp7emowSgB21XaV9BCcStSBjypDPA3bZtc1494DU","7","0","1.17.22","0.9953953851610172","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9488323210692506","NO_BOND","false","false","false","false","false","true","0","0","863","0","0","0","0"
"46aWpTtjQaTRL81dWXg19H5V2Jf2rg1Cy3hzr76vJDSf","7","0","1.17.26","0.9953392322346856","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9488142072220468","NO_BOND","false","false","false","false","false","true","0","0","864","0","0","0","0"
"ADaCfGqp5drykfme5omgfFsVgyFv2kHJMQCTxcGngrn2","7","0","1.17.25","1","1","0.9","0","0.8448823560036625","0.849189232353663","0.9613547698710807","1","0.9487632738242786","NO_BOND","false","false","false","false","false","true","0","0","865","0","0","0","0"
"9cn49HT2MVjUQtrFQU6WJ29w5THLuHLCjawuEzQf5rVH","7","0","1.17.22","0.9951110429379263","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9487405977714793","NO_BOND","false","false","false","false","false","true","0","0","866","0","0","0","0"
"5KZ2dv5fnpJGy9LjwXkvXX5M7U6NjqxW8UfbVkTph89n","7","0","1.17.22","0.9950956402977454","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9487356291778726","NO_BOND","false","false","false","false","false","true","0","0","867","0","0","0","0"
"8BbpzqTUCUa4oR71AMgcBiTQvd6Gta3xJHCG4xK9mKBp","7","0","1.17.22","0.9999066508299642","1","0.9","0","0.8448823560036625","0.849189232353663","0.9613547698710807","1","0.9487331611887831","","false","false","false","false","false","true","0","0","868","0","0","0","0"
"9StaT8sPVEhksJcsAmekzy9mGvfiNHR4dx96Tk1gN19e","7","0","1.17.22","0.9940052917774755","1","0.9","0","0.6558048958770432","0.9722215634268221","0.9783116973598712","1","0.9487252964273803","NO_BOND","false","false","false","false","false","true","0","0","869","0","0","0","0"
"GAnFgdPQ8WvnsFKgPsZ5peuSqmGzSznZbJaqN97kPxjt","7","0","1.17.22","0.9902044750383786","1","0.9","0","0.6558048958770432","0.9966793534964642","0.9694104329775385","1","0.9487175591786263","NO_BOND","false","false","false","false","false","true","0","0","870","0","0","0","0"
"D4A3ZYhd3zH6h8QKykreea7x3ajvuwnw1yZD3nRrjiHC","7","0","1.17.22","0.9946050464804357","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9485773731077727","NO_BOND","false","false","false","false","false","true","0","0","871","0","0","0","0"
"A3sMR7KhVkjheCiaNbDSTAMzgiyRE3Ewm2n26C7iav7y","7","0","1.17.25","0.997464235012953","1","0.9","0","0.6558048958770432","0.9815893591111258","0.9613547698710807","1","0.9485596547968167","NO_BOND","false","false","false","false","false","true","0","0","872","0","0","0","0"
"6k6Yo8kmwssvayHTzp8K4jtVwmyRyjvQx6T96DNJAdYH","7","0","1.17.25","0.9700903635700314","1","0.9","0","0.880682274579376","0.9712150656918309","0.9250691162195972","1","0.948551607961708","NO_BOND","false","false","false","false","false","true","0","0","873","0","0","0","0"
"8b3JPQtHbw8MBJQNwUDVXC6xfaL26UNx6WA3GShGy5Vw","7","0","1.17.22","0.9907005341966707","1","0.9","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.9485343476486362","NO_BOND","false","false","false","false","false","true","0","0","874","0","0","0","0"
"G9Bo258C5jjmMHv77SY6SxEfjuxQfE2eS3wdw6vWu7zc","10","0","1.17.22","0.9882886156606401","1","0.9","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.9485243978165571","COMMISSION,NO_BOND","false","false","false","false","false","true","0","0","875","0","0","0","0"
"CT2CzbiNRz8ccgWQZR4BN7cpm3rDyWyQxUf5MNbMom7n","7","0","1.17.24","1","1","0.9","0","0.6558048958770432","0.9722215634268221","0.9613547698710807","1","0.9484710826296412","","false","false","false","false","false","true","0","0","876","0","0","0","0"
"1gqv7KGm888nQXsJoNFwGaDkNERUBztuekjzK3J3T7a","7","0","1.17.22","0.9884348416387202","1","0.9","0","0.6558048958770432","0.9686914028968586","0.9928086987399298","1","0.9484573294126318","","false","false","false","false","false","true","0","0","877","0","0","0","0"
"3bMPt6XEAR7saJYd8H8QpomKkTedLawU678pHvmjHg3Z","7","0","1.17.22","0.9790931803240861","1","0.9","0","0.6558048958770432","0.9947311331573526","0.9965201026333316","1","0.9484427550000106","NO_BOND","false","false","false","false","false","true","0","0","878","0","0","0","0"
"9SFU2TfJmGB2jq8NHc5Kiaph6BGje7MDJRu7joQ7ZqWV","7","0","1.17.22","0.9940634982852904","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9484026801415968","NO_BOND","false","false","false","false","false","true","0","0","879","0","0","0","0"
"9SGUxCqs4fpRCRuVKyfqoZxkBSSXgH37ca6XfyLsK31F","7","0","1.17.24","0.9910946746825955","1","0.9","0","0.6558048958770432","0.9785766258988937","0.9783116973598712","1","0.9484013937327808","NO_BOND","false","false","false","false","false","true","0","0","880","0","0","0","0"
"31XTYdLdpZh3gAEr6oKkXRhx9hiEWJwRh84jo92C5CBX","7","0","1.17.25","0.9852100843658022","1","0.9","0","0.6558048958770432","0.9815893591111258","0.9905563482941997","1","0.9483746485781382","NO_BOND","false","false","false","false","false","true","0","0","881","0","0","0","0"
"BPMkxiZyTkCfn5RbWxwbH5sTdJHwUAhzqWDtcfdpD33p","7","0","1.17.24","0.9900835961880097","1","0.9","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.9483353353877778","NO_BOND","false","false","false","false","false","true","0","0","882","0","0","0","0"
"8EHeAESs87EejfEMi6u1ndexywxGMAanV7QsUpDiseWP","7","0","1.17.26","0.9826922600312662","1","0.9","0","0.6558048958770432","0.9785766258988937","0.9986353374443424","1","0.9483133425658321","NO_BOND","false","false","false","false","false","true","0","0","883","0","0","0","0"
"4GN2gRpWbtx7REhN7gS9AsEkZy8QmA5xv4eTGiGafGuF","7","0","1.17.22","0.9889367429214011","1","0.9","0","0.6558048958770432","0.9966793534964642","0.9694104329775385","1","0.9483086133344402","NO_BOND","false","false","false","false","false","true","1.723686256","0","884","0","0","0","0"
"HdRcSKhqD4iG91qtsFpgATit1vZCcJQgbjnZoNdHmnC5","7","0","1.17.22","0.9898129835680018","1","0.9","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.9482480409942268","NO_BOND","false","false","false","false","false","true","0","0","885","0","0","0","0"
"1M5USfamd1N4i1z6UZeECrWeu2VfrxjYMBSXThu6TqB","7","0","1.17.25","0.993492297512034","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9482184218276432","NO_BOND","false","false","false","false","false","true","0","0","886","0","0","0","0"
"6Wi4bMzio6PGnHXg39zBMjGp5vgphLBB2k238DzPBqhz","0","0","1.17.22","0.9791480818036424","1","0.9","0","0.6558048958770432","0.9888251089659302","0.9990159083360605","1","0.9482109538720175","NO_BOND","false","false","false","false","false","true","0","0","887","0","0","0","0"
"7t6MVrT846optKpHkXEKNMUMhMMukCVyjMhjTdd6ARBb","7","0","1.17.26","0.9412798242470325","1","0.9","0","0.9904963980266289","0.9904963980266289","0.9250691162195972","1","0.948208603144576","NO_BOND","false","false","false","false","false","true","0","0","888","0","0","0","0"
"46Acpa1Md9k2Nxkr7Xp7eDRbzNt4AGXPGyzZ4fnJ7z8y","7","0","1.17.22","0.9933394402332106","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9481691130280226","NO_BOND","false","false","false","false","false","true","0","0","889","0","0","0","0"
"FqERCVEHjm9P9hghJwWbyN4TqwCCAYteeX1v6gBtt88p","7","0","1.17.26","0.9938822062444351","1","0.9","0","0.6558048958770432","0.9785766258988937","0.9694104329775385","1","0.948152047219525","NO_BOND","false","false","false","false","false","true","0","0","890","0","0","0","0"
"EH98DbaKkW4b987mJAHQ89c7z4DAviZZMmAxX3LkABCe","7","0","1.17.22","0.891515247826629","0.9967942507859852","0.9","0.92","0.9939799896378271","0.9998499592362775","0.9995972366594454","1","0.9480265979296286","NO_BOND","false","false","false","false","false","true","0","0","891","0","0","0","0"
"7A9NSA1SZrszosi37WHSYARjAc3JuXxVqg3q94xjtpM3","7","0","1.17.22","0.995693779769914","1","0.9","0","0.6558048958770432","0.9815893591111258","0.9613547698710807","1","0.9479885402022881","NO_BOND","false","false","false","false","false","true","0","0","892","0","0","0","0"
"2Jc8YA9pjTBbhcjsk1hMrLzHN5buCiV9e1XXYNT5Ltju","7","0","1.17.22","0.987934513046345","1","0.9","0","0.6558048958770432","0.9966793534964642","0.9694104329775385","1","0.9479853133747446","NO_BOND","false","false","false","false","false","true","0","0","893","0","0","0","0"
"7VKJjStSELiuK9PRQzQmQCGgy627sGSRSJhCVobMLVqL","7","0","1.17.22","0.9926663398065626","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9479519838581362","NO_BOND","false","false","false","false","false","true","0","0","894","0","0","0","0"
"Hocu6Vb6cDRYy5MnUj28tvDwda43wWx1Vc3fiCXziJ4x","7","0","1.17.22","0.9953444937686019","1","0.9","0","0.6558048958770432","0.9815893591111258","0.9613547698710807","1","0.9478758672986389","NO_BOND","false","false","false","false","false","true","0","0","895","0","0","0","0"
"Aq9DBA3EtBRU19Vk1NKBCEReRaZNv9eSR2VexgbZteu3","7","0","1.17.22","0.9749320100084796","1","0.9","0.92","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9478729097297223","NO_BOND","false","false","false","false","false","true","0","0","896","0","0","0","0"
"HXnHzBUQVZAmovjMb7vbm8G53XS3W4KVrzpF6jiozrJ3","7","0","1.17.26","0.9923717819044622","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9478569651800394","NO_BOND","false","false","false","false","false","true","0","0","897","0","0","0","0"
"9gX9MV3nGHRs1R9E52Q3vMg1tNGe5NHvzdfo3AMHnr5t","7","0","1.17.22","0.9845346130652971","1","0.9","0","0.6558048958770432","0.9946134655043912","0.9783116973598712","1","0.9478371970438617","NO_BOND","false","false","false","false","false","true","0","0","898","0","0","0","0"
"EZCQcPkgsNS5rnfoAWRsVZNGEo3GoZSVV4qSdeWrXzhX","7","0","1.17.22","0.9861195811382848","1","0.9","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.9478247092609586","NO_BOND","false","false","false","false","false","true","0","0","899","0","0","0","0"
"AoEE3SrEtKFVFjPxkTXzEcUBmQHiUBJDjtwSZVinjUiP","7","0","1.17.26","0.9884228735686393","1","0.9","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.9477996184137872","NO_BOND","false","false","false","false","false","true","0","0","900","0","0","0","0"
"4ZxDeRyvhXi7Bc23qPFkeZptzE8J54eimL8phVPN5AXa","7","0","1.17.22","0.9439209229699649","1","0.9","0","0.9628666167159612","0.9953664142811165","0.9250691162195972","1","0.9477492958339778","NO_BOND","false","false","false","false","false","true","0","0","901","0","0","0","0"
"BJ3wS8o4eowhNTbWHZiE3vgin4da1aWiGwcAmpvtc8aN","7","0","1.17.25","0.9798669333185627","1","0.9","0","0.6558048958770432","0.9815893591111258","0.9988165916445113","1","0.9477168893177786","NO_BOND","false","false","false","false","false","true","0","0","902","0","0","0","0"
"53fAQnWfTPoTQUb3AwPsUZsTTe4djRHmW8U8yztvVF8G","7","0","1.17.25","0.9837436078839822","1","0.9","0","0.6558048958770432","0.9722215634268221","0.9959997729523596","1","0.9476974081510907","NO_BOND","false","false","false","false","false","true","0","0","903","0","0","0","0"
"J1r9rLo71mG7eTpX1jiYi7vyLE3QMZ4PCBXYJJfXYsp6","7","0","1.17.22","0.9918566827427201","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9476908041601224","NO_BOND","false","false","false","false","false","true","0","0","904","0","0","0","0"
"3aHzcWLrkY2QrcDSR3bMbFWURRJWFojxh3o8wbEghXZ9","7","0","1.17.24","0.9310686225419879","1","0.9","0","0.880682274579376","0.9981106128298685","0.9956748558634412","1","0.9476771624684517","NO_BOND","false","false","false","false","false","true","0","0","905","0","0","0","0"
"6sHtpsxU8KPY5cd6EbutSBUGaXnwu8r3voM3kgjSKoW9","7","0","1.17.22","0.9854771862677945","1","0.9","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.9476174851091875","NO_BOND","false","false","false","false","false","true","0","0","906","0","0","0","0"
"5m8kTjAZRGppy6Ag5uCfUBzY1Ev4NtLR7fJwoaK3HanP","7","0","1.17.26","0.9916209545177496","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9476147627972288","NO_BOND","false","false","false","false","false","true","0","0","907","0","0","0","0"
"4QhNoG3PN1FXXFhAEA2QWdor6xjXvM9pjq6MXAUV8Zg2","7","0","1.17.21","0.9855748625705196","1","0.9","0","0.6558048958770432","0.9888251089659302","0.9783116973598712","1","0.9476125978644051","NO_BOND","false","false","false","false","false","true","0","0","908","0","0","0","0"
"6H2opQ2ebr3B6PPnjVFoMQK8pFiJhjb6AqWTjAYGqLYH","7","0","1.17.22","0.9915724296849968","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.947599109625373","NO_BOND","false","false","false","false","false","true","0","0","909","0","0","0","0"
"3kV8UahWWN7Fh41PddYczuismJSLjtrKhYRZW5RUqiEK","7","0","1.17.22","0.9866620351869393","1","0.9","0","0.6558048958770432","0.9966793534964642","0.9694104329775385","1","0.9475748366459041","NO_BOND","false","false","false","false","false","true","0","0","910","0","0","0","0"
"BUu7cMtX6vnp7DFciYD7LsJqyf3WnATQPGjAgUoq8sgW","7","0","1.17.22","0.9912449974169298","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9474934863130934","NO_BOND","false","false","false","false","false","true","0","0","911","0","0","0","0"
"87d9cGc1xHFxoiteZhXjYL48U6B1DAdLhpxXhmVKi1un","7","0","1.17.22","0.9850511753406254","1","0.9","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.9474800622294556","NO_BOND","false","false","false","false","false","true","0","0","912","0","0","0","0"
"F6ui6Rz6cCKBtyrSBqnNY5RzTzENdjFFpTJZYw47GD31","7","0","1.17.26","0.9873998647739042","1","0.9","0","0.6558048958770432","0.9931326371589252","0.9694104329775385","1","0.947469615576776","NO_BOND","false","false","false","false","false","true","0","0","913","0","0","0","0"
"8ZfSRfAuDLV86PaKSCNfgx3AU1w6Hp8sGrEgFTkHViCt","7","0","1.17.22","0.9911701005827704","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9474693260440098","NO_BOND","false","false","false","false","false","true","0","0","914","0","0","0","0"
"2yruMEFWuAJ9C2jv5JyjAfgTZVGhCmv5945TUwdP17kk","7","0","1.17.22","0.9911085546598619","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9474494725204907","NO_BOND","false","false","false","false","false","true","0","0","915","0","0","0","0"
"2UuXvFqNmyxsNygvFUfjmDGMGn7pGQ61t5CUzvgczazW","7","0","1.17.22","0.9848744781403382","1","0.9","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.9474230631325888","NO_BOND","false","false","false","false","false","true","0","0","916","0","0","0","0"
"jKDESr1NRt5frYqhBfBZdEJezXfuWifjfTaTWRZFvW3","7","0","1.17.25","0.9922825531839594","0.9973575633556809","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9474019822630515","NO_BOND","false","false","false","false","false","true","0","0","917","0","0","0","0"
"FKU3YWq3AUuN2mJVR2pJgbsVQHdGeaK1Yj1iMBhJugd1","7","0","1.17.26","0.9816142095841583","1","0.9","0","0.6558048958770432","0.9998306290392966","0.9783116973598712","1","0.9474000181984853","NO_BOND","false","false","false","false","false","true","0","0","918","0","0","0","0"
"9rQxLv247GeCxmmfESBMSygX6fBxzniKec4kv35Gx4J6","7","0","1.17.26","0.9907915460584652","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9473472116813305","NO_BOND","false","false","false","false","false","true","0","0","919","0","0","0","0"
"BtY1xJFYukPn1sFnixMDpXcUt1feL4sGqQC9A3LZi1Rq","7","0","1.17.25","0.9907797198561706","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9473433967773646","NO_BOND","false","false","false","false","false","true","0","0","920","0","0","0","0"
"9ZPYFXWnVTjzDUMMJNKzfqCNJaC1SEyRSHtSytAd5meS","7","0","1.17.22","0.9907434597292749","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.947331699962237","NO_BOND","false","false","false","false","false","true","0","0","921","0","0","0","0"
"8SRc8gaFpmnb2behQp6KXZxrt9KcV56eFTzUDhzk4qei","7","0","1.17.22","0.9895427821635614","1","0.9","0","0.6558048958770432","0.9722215634268221","0.9783116973598712","1","0.9472857771970855","NO_BOND","false","false","false","false","false","true","0","0","922","0","0","0","0"
"EPrq1DvsWqX9CHBKgMU7gxvNvPbqRLhbqz2QzHcPFzab","7","0","1.17.22","0.9841245373892322","1","0.9","0","0.6558048958770432","0.9892011981710994","0.9783116973598712","1","0.9471811467612642","NO_BOND","false","false","false","false","false","true","0","0","923","0","0","0","0"
"2W7icpaM8pu7qShR5mxLCA64hjUx3ZTZqvx2P8C4Se6N","7","0","1.17.22","0.9902147875998043","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9471611605656336","NO_BOND","false","false","false","false","false","true","0","0","924","0","0","0","0"
"91ciyr81FJnZaoWcDT4PHwwdzgNp21cgH354JbCuxnwR","7","0","1.17.24","0.9940445329161081","1","0.9","0.97","0.6558048958770432","0.9888251089659302","0.9073732611030152","1","0.9471396932975813","","false","false","false","false","false","true","0","0","925","0","0","0","0"
"4FjeYfSue9UkfPEM6PhPtALxzvAnXDUSd4zr8MNAfvWo","7","0","1.17.25","0.9767323763541107","1","0.9","0","0.6558048958770432","0.9968844051575183","0.9905563482941997","1","0.9471200698046628","NO_BOND","false","false","false","false","false","true","0","0","926","0","0","0","0"
"6K5veuKeVeXXnJQVm9NPytNX3ZAbUoGWePyC83ymRUCh","7","0","1.17.22","0.9900596907892839","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9471111293364334","NO_BOND","false","false","false","false","false","true","0","0","927","0","0","0","0"
"5U2ConkgHqm1URrahezEs2KakfkY3hqaUJqJ7ooUy6iJ","7","0","1.17.26","0.9900096795229919","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9470949966698875","NO_BOND","false","false","false","false","false","true","0","0","928","0","0","0","0"
"EJ59wFK3qPrnsFFSpZ7jSwCnXe8hVQ12heXYUqry7Muc","7","0","1.17.26","1","1","0.9","0","0.6558048958770432","0.9861298890324328","0.9400090266516942","1","0.9470627601760698","NO_BOND","false","false","false","false","false","true","0","0","929","0","0","0","0"
"DeVoo144N6iZuZSQPm8uKRrQRtUSFqDmoi5t6E4WQasT","7","0","1.17.26","1","1","0.9","0","0.6558048958770432","0.9861298890324328","0.9400090266516942","1","0.9470627601760698","NO_BOND","false","false","false","false","false","true","0","0","930","0","0","0","0"
"F5Q9F429Ff7PMvVvSqmR57q5A921MMDBHzX7WuQVLHkw","7","0","1.17.25","0.9898053968295987","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9470290990268575","NO_BOND","false","false","false","false","false","true","0","0","931","0","0","0","0"
"EKazaau82JT2KkJQ3m6L4MRt4EKjP5EoZRu18QgofTVs","7","0","1.17.25","0.9897776718311944","1","0.9","0","0.6558048958770432","0.9805621926241189","0.9694104329775385","1","0.9470201554789851","NO_BOND","false","false","false","false","false","true","0","0","932","0","0","0","0"
