vote_account,vemnde_votes
9xSvmMmFmG9atApxNDH5MY3pxKdicMKAGf7dNrwbTV1q,0
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,0
AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA,0
B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9,68842.309953785
B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv,0
B9NiU9ZL3Jo2WkZA1X35sSpeyZXxLJpBi7B5Sah7zUQJ,0
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,16.666666739
BvsRkzBdyy51NLFTYrk5BF9jjy8rqesS5LHD414kqTmE,15940.757922415
BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU,0
CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY,124064.000007816
CcaHc2L43ZWjwCHART3oZoJvHLAe9hzT2DJNUpBzoTN1,0
CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu,0
CiTYUYPAPHdcri5yEfsmqVcs54J6j8X1QaiFLgYqMVe,0
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,511964.625406007
CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG,0
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,0
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,0
DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP,3.219135802
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,292031.96723885497
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,9788337.827171978
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,0
ExArtqMtiiuwjReNHtjjuA246ydbvdKoyt7dMnjdpmpB,0
FQ7vjqjz7sxLA9m34TfieT7dZZ6hsaNhJV6r744UDRKR,0
FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v,0
GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT,21374.000005115
GAnbgkZq584QAdfZZzX8aCiKvDYcqszY3jGCiwqm3a9h,4265.019247378
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,0
GNEQZLFjM1QXvMStREZhK9Z8mYH2ShECMDDGhNWcGfxn,16379.16249516
GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt,0
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,0
H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb,0
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1500.462058781
J1to1yufRnoWn81KYg1XkTWzmKjnYSnmE2VY8DGUJ9Qv,0
J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF,0
J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp,0
LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,21019.20977387
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,59330.235906359
NM7f9N6qGAW6bfGYPxp1ZU5ycD1SWqPvFSx6VyeHNvK,14872.197028833
R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21,0
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,0
StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp,0
Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj,0
abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY,114670.541483129
beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar,8545.003778673
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,101053.570724605
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,1302.829130465
jvLJkuy8Ce8GBaDMgbjfXKMobepVCFcpGWWviAPqV7g,14920.457425231
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,6156300.6739532985
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,0
