vote_account,vemnde_votes
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,2415602612490714
AKoVXpZmi8wSz3sGvCYEygbpdHvSRysWsh36b97iPvKh,84144217317746
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,3322050578890122
AfrkokqBnJSSdK4Eo7AX9iFqhbjY4drAMFf6W814tDei,1000000000000
AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA,730135625000000
BH7asDZbKkTmT3UWiNfmMVRgQEEpXoVThGPmQfgWwDhg,12865518106028
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,1557290301518801
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,1562840049455193
BhbX6orFDZ9G6t3m4oSbLyW5fQNFGpjmTxgh7BraCBus,2149285656101
CXdiCafVFwtTyr4AcAjHtMaow98zqXKq6TRq8GNN9Q15,9161812211445
CZw1sSfjZbCccsk2kTjbFeVSgfzEgV1JxHEsEW69Qce9,503750000000
ChaossQVry9AgexbXooZoWUTDfhT1x5zsAmTbBqa5142,44110881183491
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,2294600647274660
CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG,17986000000000
DDCWKg1piRArvzrfu3QC9bPKANz71LpYRuQaSJ2FnNQy,4054889981963
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,6000000000000
DeGodsKvJrNTkxcnXVzo4FxpVagQ8XsLKibqxNqJPx27,2256295838101
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,2953731026224513
DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45,7000000000000
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,28169757490035
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,1677072859495387
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,3262776012944716
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,3000000000000
EzbdAPRyZebKjxp7A1GGEBXY8RgimeVB8KR9mFPZqP7q,3317635532126
G8GqFzoEZrxHqV279nYxD5PX1vWWHvxWHkBDkXU2qMy6,6500000000000
GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT,10386000000000
GAnbgkZq584QAdfZZzX8aCiKvDYcqszY3jGCiwqm3a9h,3994797725161
GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL,22803591925731
GK9MfwWEK7BvMS8eQDaiEPnKcqMJoS7SKUiEBQY2pfxC,83326907750161
GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt,1352494670842000
GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe,2041335686550538
Gd5ngiHe5vQbDW6EbQ1wNNsvumwL1M3ranZ3xh4Wy8Hm,5171320517688
J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF,44278623920273
LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,40814663488844
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,741077625000000
MNDE6ueF5uMvyk3ohq7wWZ8H749pbpj1yHj2MvMRCJM,1000000000000
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,8507500000000
Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj,260119145664427
abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY,114670541483129
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,120451664145430
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,754880617238309
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,1540841017618012
o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h,0
popBKwvD4E2muAkrW6xpcqrAjahaDG2s69BaknDqTBC,7163414525398
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,1000000000000
