vote_account,vemnde_votes
5WPxGiB6zBXNJp8JN3WhSKDuTY3ZBX6dBDcbtVMQAJLX,0
5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z,10556.13312373
5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,0
5nH6sYJNSa71DCBQHgRCsX1dh5W1bWrUPeYieo9xyZ7f,0
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,4159399.630582174
5wYHvcKbCHPsT9dhEZaVZzoVY1qA7bosKRzKczpcaXpq,0
6559KMdiUseNSAkRcK9WcFcNTppoj6jWtKVedpMkBYCn,4658.2242445580005
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,144.493563663
6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ,33.738572407
6SmEcnuXJ3ZYqJWTqCoPQMhfvey6PfWb1LebLzoH3f7m,0
6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ,0
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,2501.023108374
73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD,391.828377335
76DafWkJ6pGK2hoD41HjrM4xTBhfKqrDYDazv13n5ir1,0
76nwV8zz8tLz97SBRXH6uwHvgHXtqJDLQfF66jZhQ857,0
78oKabsmtwWk6ErK2qgyirbeqS8PzqCFZjvYATWpNJkk,100
7DrGM5rSgw8iCnXNxgjfmy4GFy6PuKu3gsujT5TjcDaA,0
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,3193356.912312943
7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o,1.675979774
7bshVP74UGL7gn6CTEztizxKsZrcmwPmB4rT1tVbU3vH,0
81LF3sFyx9aANNhZPTyPEULKHV1mTqd3qho7ZLQghNJL,0
8D8XL6ovqx15RKwC1XtFyTz6H8JYF2fUsxTnsY4b123P,40100.783870898
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,124.09963334100001
8LFBopVbvVJ4RqDaheie99P5jK7jrSm99t2F77jBwdFc,0
8WVqaMTGPKsVSFBBPgm1vHRvSzTZYhJStQhUva1jtg78,0
8d25KBXdovroNVbjRmvDeW7H3QMW2nfZZo7G9zQ693ki,0
8gjfs4krwDrME3n7jzKshMBhejFPHE6pTrhm2LcKGSPd,605.260255187
8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp,0
8oGhRavfRf13fBdp257nitq8VVgXhRAZxR9fR5Q4oKhH,0
8xihirHNzLTCGtEyRTH77q7WzAWE8yxtD1ciQJ5j3HQX,0
9CQ57sDtz1avnPiLVrDYJ5LD29mTX6eXo9YMuKT7hBYW,0
9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x,0
9QU2QSxhb24FUX3Tu2FpczXjpK3VYrvRudywSZaM29mF,0
9RykQjmjgDZ64o7zf76uUcbr2ai146wcwku4pUSztyLL,0
9jJNuZE4EHTrz8xiTzmDGjJnCn5dGmruCyUwG1vgdHZR,0
9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw,0
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,2793429.153661752
9xSvmMmFmG9atApxNDH5MY3pxKdicMKAGf7dNrwbTV1q,0
A9igcq5tcmPjg8gy3soDnrmCMwXT3pmeFx3oojFjTfwc,94.493501589
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,0
AXA7ztxJGz77RHmocYQ6MEbPYHbpc3TmhtQqZGrdzqo1,540.78393459
AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA,0
B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9,27092.880430492
B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv,71.723601566
B9NiU9ZL3Jo2WkZA1X35sSpeyZXxLJpBi7B5Sah7zUQJ,427.869534346
BARLL1NvF3jPHQ3zb82q1v5m6uewcpkgRBYVNufQMWjo,0
BH7asDZbKkTmT3UWiNfmMVRgQEEpXoVThGPmQfgWwDhg,0
BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2,0
BSRRvjdKd8SHApi3KtTGbzrdhUojitiwAt4xt4nAxbFh,0
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,1122.635395515
BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV,0
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,0
BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU,0
C2KtdF4FBNybpJrAW9p57SRxv1cqH7EAFeJPJ9J3biLi,135.521302468
C4MqmofwTAQKYjRawSSN9NhKXd7J78tPnZGLyNSXV2To,0
C9YVc5dBPRbmyi8tPJKnrBuVwXeULby1eGXWvUVv866a,21.51742803
CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY,87.37515432
CULmqn9u8zZGorkdY74353UBNUhZK7s7oiZS6KN6sFnz,1.034357827
CcaHc2L43ZWjwCHART3oZoJvHLAe9hzT2DJNUpBzoTN1,0
CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu,0.727950617
Chorus6Kis8tFHA7AowrPMcRJk3LbApHTYpgSNXzY5KE,1.087316313
CiTYUYPAPHdcri5yEfsmqVcs54J6j8X1QaiFLgYqMVe,6099.243802213001
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,295543.90027874795
CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG,0
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,67.904169625
DHnoGrcm2oecMuWpyYjwxzYoEW3vJdivGtV4favEp3R4,0
DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao,0
DciShieqLiMBjfqxiJ66F9b9fckJusbqFFnwJiG9jKmg,0
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,16551.952200187
DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45,7000
DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp,1.821713394
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,0
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,689151.561775343
Dw3kFV3QXkwPKkApPU6vvkj5MijjmJenuNVt6Gj3jqp4,0
DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP,0
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,505061.15344383277
EFEKcHrUBsRoQkuTSJAQNZnj1u8h9oE4LoCYerednc3F,1010
ENVaKoD7ytn58xJ8s5htFfQ8hqQt1G9dcPUDqbSwVcgB,0
EXhYxF25PJEHb3v5G1HY8Jn8Jm7bRjJtaxEghGrUuhQw,152245.139684038
EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH,0
EdGevanAjM8a6Gg9KxBVrmVdZAUGAZ9xaVd7t9R4H2x,0
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,9788337.827171978
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,0
ExArtqMtiiuwjReNHtjjuA246ydbvdKoyt7dMnjdpmpB,0
F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB,0
F1emDGY23U6YpJj4H4af2CHcHUmiDGgAWs2xvWYZHWdR,1.067376735
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,0
FKsC411dik9ktS6xPADxs4Fk2SCENvAiuccQHLAPndvk,0
FMKT6kHBkmPf3LjZV5tpo3oR4m32rF8nF8JtC3WWcWoN,9371.909052311
FQ7vjqjz7sxLA9m34TfieT7dZZ6hsaNhJV6r744UDRKR,0
FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571,0
FVhMWs3bbayWpUqDAbWUPH813gzFzJEo8fzhLhhkGstp,0
FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb,0
FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v,0
FzWY14JRyemkT7Yhng4s9BBmqJwL5pGSHpiLEW8LAWB2,0
G11K4toVD1rk4ri7eziJyYENZTXb8h7q59gzaoE3BCHX,0
GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT,1000
GAnbgkZq584QAdfZZzX8aCiKvDYcqszY3jGCiwqm3a9h,4265.019247378
GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr,0
GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL,281142.479811117
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,0
GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt,767484.677271515
GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe,1094.573684211
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,4.014010107
H3XhFpzHDFWjJJ1Zyg44KoHoKmNmPwi9wvMdbDryqAvU,0
H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb,0
HTtwGKgQgsQCAFDPBgN7LabHTMEkUpmTnFqEo5cBcquR,0
HpBE2kci3uJ45fjLnxDmF788Qz8h24zrDok5PBsouQos,0
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,516.5595172
J1to1yufRnoWn81KYg1XkTWzmKjnYSnmE2VY8DGUJ9Qv,0
J1to2NAwajc8hD6E6kujdQiPn1Bbt2mGKKZLY9kSQKdB,0
J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF,3137.2561301620003
J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp,0
KXMGa7fRW78c6VVND6YwPbR9sEu8V3q9QL3ctLDioAT,0
LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,1380.700216122
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,47469.99022349201
MNDE6ueF5uMvyk3ohq7wWZ8H749pbpj1yHj2MvMRCJM,6.539860064
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,0
R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21,1.708140145
RAREcr3SmDePhWD4Je1qEh1UMCQD5MFaDHF7UTzezQh,0
Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp,70.332198048
Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp,98606.458738717
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,2.312110057
StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp,403069.46353944886
UVxJgkAkEiu5wqpR8JkBsF6yV3CPMfPivk8nUpCDKw6,1.483206831
Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj,636.313515257
We11J5D4iXcNbdMwCZX2o9RRkwaWBo1AGLADfubmeTb,164.45523099899998
abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY,127550.275918753
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,0
beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar,118.392798465
eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym,250.396251416
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,436.77858211600005
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,190219.04601411402
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,4582156.503948842
mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn,0
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,1421.758416455
voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo,38.528094135
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,4893.416229323001
